tick,delta_ns
2640,200315242.80688918
2641,200375123.0473402
2642,199950217.4208714
2643,200031514.44402412
2644,200351496.78935546
2645,199486171.33300892
2646,200383899.09497043
2647,201010269.08198753
2648,200843885.73320377
2649,200202259.28948766
2650,200381243.08720696
2651,199988585.53996748
2652,200410433.74699995
2653,199919658.9814925
2654,200156543.95208263
2655,200265741.203988
2656,200268218.78967762
2657,200560653.1798367
2658,200129922.3128168
2659,200632082.23004782
2660,199775709.94091535
2661,200443114.42608324
2662,199658759.52382758
2663,200001189.39840904
2664,200393396.07600775
2665,200301446.52148643
2666,200395683.31417516
2667,200210911.42710257
2668,200396627.1630961
2669,200289992.27145612
2670,200067735.25237334
2671,199856688.53342578
2672,199872416.64801767
2673,199305972.99950776
2674,200221669.05291
2675,200511984.52118
2676,200436553.41824114
2677,199523260.70007625
2678,199961202.138786
2679,200398699.80185464
2680,199652729.3375271
2681,199820225.56088552
2682,200783186.98643282
2683,200124116.01418498
2684,199923178.4157121
2685,200287849.48666552
2686,200206136.0426558
2687,200622948.1737467
2688,199875875.5311734
2689,199890806.6990206
2690,200401372.32819661
2691,200099446.05145743
2692,199376699.49402493
2693,200097716.43661168
2694,199537389.41712904
2695,200648544.4419429
2696,200476868.77808222
2697,199991958.13766766
2698,199781453.01496765
2699,200228234.0993836
2700,200001423.7959869
2701,200062098.1776633
2702,200440475.7159348
2703,200299943.9199584
2704,199568687.30749965
2705,200160414.89355934
2706,200610487.78025234
2707,199927959.44518933
2708,199776788.948471
2709,199926654.34754702
2710,199847780.12795606
2711,199704462.39509425
2712,199996048.74338946
2713,200162282.955166
2714,199394114.8688534
2715,199877349.40989113
2716,201101055.218264
2717,200307791.21207675
2718,200559080.36533985
2719,200283022.37771782
2720,199418145.19924054
2721,200296112.50926405
2722,200460438.69710267
2723,200527792.9878096
2724,200157498.01409262
2725,199790416.0342125
2726,200299217.3725125
2727,200081525.23641664
2728,199451544.07638246
2729,200810184.02794674
2730,199992927.48464105
2731,199496042.2639148
2732,200203332.62788358
2733,200365717.6858253
2734,199729054.32841823
2735,200246223.41708136
2736,199619388.58145273
2737,200578815.80769554
2738,200453702.23049894
2739,200114087.81016552
2740,200058716.2529538
2741,200732806.94907737
2742,200661910.63069966
2743,200125277.75738153
2744,200073515.2386343
2745,199987244.88380677
2746,199840675.34946832
2747,200641356.89652127
2748,200631139.02789927
2749,200671730.5377452
2750,200712250.19478574
2751,199909508.96679938
2752,199975427.03384173
2753,201223680.32094285
2754,200131694.7943045
2755,200211989.6595088
2756,200210995.74311724
2757,200464125.68251005
2758,199795466.4474724
2759,200182825.7643875
2760,199911059.19333577
2761,200530610.8220518
2762,199680589.3044168
2763,199718728.01956367
2764,200833403.75578105
2765,200304921.80808976
2766,199910369.4755492
2767,199781641.142549
2768,200403460.7632755
2769,200206928.8994861
2770,200174702.99924538
2771,200664893.37816134
2772,200207805.85384056
2773,200435879.3693819
2774,200040207.84062716
2775,200093604.4467477
2776,200035793.2616869
2777,200749291.79630423
2778,200399828.74223617
2779,200442966.13416427
2780,200213213.10210663
2781,200405452.6925991
2782,200022992.55408013
2783,199912964.95192543
2784,199924496.55369318
2785,200393589.73324317
2786,199625282.76015347
2787,199553677.39933962
2788,199482831.12347752
2789,200546627.76156223
2790,200208307.23523974
2791,200005947.45704445
2792,199881776.6367989
2793,200092654.531463
2794,200076513.38268128
2795,199236534.88123208
2796,200146786.74672538
2797,200693159.5173577
2798,199722976.59090355
2799,200406385.9640661
2800,200229018.95698646
2801,199423701.92458978
2802,200620123.14062324
2803,199524355.20538896
2804,199857942.38962477
2805,200517900.08973375
2806,199507380.01675904
2807,199748126.79180533
2808,199566495.31392142
2809,200682447.30276132
2810,200544845.75373283
2811,200411247.33713925
2812,201026987.58550853
2813,200703843.6660894
2814,200817897.97462314
2815,200714959.40402272
2816,200145241.38338438
2817,200162295.0506965
2818,200472509.7591539
2819,200137307.32851195
2820,199760864.71002606
2821,200417122.20337528
2822,200502141.15857035
2823,200209478.73625976
2824,199530601.34714895
2825,200146528.16453966
2826,200001997.22575164
2827,200297752.17985472
2828,199853975.2459328
2829,199370950.1782625
2830,200199559.77721995
2831,200302435.83134386
2832,200427533.55970874
2833,201004605.5908134
2834,200055228.10344365
2835,200240613.5635305
2836,199657688.68116978
2837,199766984.09965628
2838,200680773.93786106
2839,200541519.30254906
2840,199786274.1486918
2841,199898970.6173045
2842,200211011.76587677
2843,199964381.97497675
2844,200091059.19056797
2845,200784282.5822597
2846,200045633.07863465
2847,199850696.72163692
2848,200504115.28770608
2849,200137881.93124127
2850,200464867.9835442
2851,200516089.50163516
2852,200465804.50250226
2853,200268274.776732
2854,199838693.38742903
2855,200056251.9175125
2856,200001416.84632432
2857,200261185.8152562
2858,200117194.61459693
2859,200758888.69989413
2860,199747562.3345319
2861,200550791.08333585
2862,200725706.94496295
2863,200042731.7079936
2864,199856735.63604802
2865,199909442.9978775
2866,199464481.15755722
2867,200183303.353043
2868,199403139.80648157
2869,200115727.82808396
2870,199813377.7565504
2871,199843695.6114097
2872,199747935.78871876
2873,200880056.35078946
2874,200465492.26653323
2875,200418944.555024
2876,199832355.80273557
2877,200622613.3061956
2878,200094576.0492158
2879,200574467.95538568
2880,199966191.2837406
2881,199789500.63555944
2882,200608502.3191581
2883,200094312.8309895
2884,200780968.19798902
2885,200037837.19303268
2886,200395571.2916724
2887,200538885.78432557
2888,199385420.42834118
2889,200200933.15616012
2890,199860258.9724169
2891,200356803.07265356
2892,200027192.73448095
2893,200032453.69036806
2894,199781678.92179364
2895,200181519.02202725
2896,199942988.22939578
2897,200308094.60225475
2898,200073524.6587898
2899,199748833.07408252
2900,199851480.1672869
2901,199812738.57747337
2902,199966037.06947672
2903,200168304.25156015
2904,199677838.0663187
2905,201085288.86531416
2906,200498386.65616736
2907,199941863.42073828
2908,200520522.45216733
2909,200544019.79624656
2910,200013550.2132426
2911,200113116.93209267
2912,200393711.82660916
2913,199887970.22741875
2914,199850402.48876008
2915,199900499.32333496
2916,200034870.71037346
2917,200352861.70716316
2918,200196480.5497226
2919,200446887.88406906
2920,200504919.65272024
2921,200153544.13664153
2922,199888604.77753878
2923,200152822.10274157
2924,200820444.50340375
2925,200925994.4192047
2926,200158560.92112246
2927,199727119.59050605
2928,199727468.03766483
2929,200487278.88964072
2930,199591015.42305604
2931,200075950.0864558
2932,199971618.33247373
2933,200428864.77249825
2934,200343639.74062482
2935,200589284.11414427
2936,200585233.59085175
2937,200307084.3796518
2938,200510777.93255782
2939,200468663.89083278
2940,200599841.64277384
2941,200150233.3666138
2942,200313961.84414902
2943,200461163.52304265
2944,200593388.8389095
2945,199729081.87062064
2946,200476807.6174077
2947,199417048.79696596
2948,199607175.48546994
2949,200171692.3484476
2950,200356325.08143926
2951,199956317.00753397
2952,200739353.58156627
2953,200570238.98274356
2954,200052774.445079
2955,200148936.51494375
2956,200146363.94983178
2957,200223670.80471376
2958,199973221.87453067
2959,199803219.39004987
2960,200236837.14892662
2961,199848135.35938486
2962,200448184.92390853
2963,199539100.50325122
2964,200548844.7578146
2965,200079723.81571147
2966,199501143.88234955
2967,199893299.16515434
2968,200747084.98695195
2969,200189586.61651358
2970,199159356.23781046
2971,199919599.52074447
2972,200586016.988677
2973,200420049.09510064
2974,200433245.12033918
2975,200279996.91149333
2976,199803604.74902308
2977,200579450.29585752
2978,199450094.06154242
2979,200099287.66017416
2980,200225140.995973
2981,200245737.68418077
2982,199857632.47322035
2983,200511073.6711972
2984,199948581.41853228
2985,200413648.4679859
2986,200260796.76890305
2987,199525983.0161951
2988,199030504.3794348
2989,200020776.26366213
2990,200154344.46307155
2991,200815424.24447492
2992,200076512.95695603
2993,199634627.97947887
2994,200215558.7552106
2995,200026291.61019143
2996,199934051.2117221
2997,199776884.2766219
2998,200344605.7689809
2999,200608834.24601245
